,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
48396,156046,0,Cash loans,F,Y,Y,0,73350.0,254700.0,25321.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,Rented apartment,0.010006,-20638,365243,-724.0,-4157,6.0,1,0,0,1,0,0,,2.0,2,2,MONDAY,8,0,0,0,0,0,0,XNA,,0.6938180156699479,0.6313545365850379,0.1072,0.0753,0.9866,0.8164,0.1216,0.08,0.0345,0.3333,0.375,0.0523,0.0874,0.0525,0.0,0.0703,0.1092,0.0781,0.9866,0.8236,0.1227,0.0806,0.0345,0.3333,0.375,0.0535,0.0955,0.0547,0.0,0.0745,0.1083,0.0753,0.9866,0.8189,0.1224,0.08,0.0345,0.3333,0.375,0.0532,0.0889,0.0535,0.0,0.0718,reg oper account,block of flats,0.0762,Panel,No,2.0,1.0,2.0,1.0,-353.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
41080,147573,0,Revolving loans,F,N,N,1,157500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-12180,-5589,-1200.0,-4713,,1,1,0,1,0,0,,3.0,2,2,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.3785871398770852,0.7240566537779045,0.6512602186973006,0.0412,0.0492,0.9921,0.8912,0.0229,0.0,0.1379,0.1667,0.2083,0.0512,0.0336,0.0462,0.0,0.0,0.042,0.0511,0.9921,0.8955,0.0231,0.0,0.1379,0.1667,0.2083,0.0524,0.0367,0.0481,0.0,0.0,0.0416,0.0492,0.9921,0.8927,0.023,0.0,0.1379,0.1667,0.2083,0.0521,0.0342,0.047,0.0,0.0,reg oper account,block of flats,0.0507,"Stone, brick",No,1.0,0.0,1.0,0.0,-1896.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
229497,365811,0,Cash loans,M,N,Y,2,180000.0,840996.0,24718.5,702000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.018634,-10742,-1917,-299.0,-818,,1,1,0,1,0,0,Medicine staff,4.0,2,2,MONDAY,14,0,0,0,0,1,1,Medicine,0.3092281687078566,0.50131393545229,0.11911906455945,0.0186,0.0293,0.9836,,,0.0,0.069,0.0833,,0.0116,,0.0166,,0.0,0.0189,0.0304,0.9836,,,0.0,0.069,0.0833,,0.0119,,0.0173,,0.0,0.0187,0.0293,0.9836,,,0.0,0.069,0.0833,,0.0118,,0.0169,,0.0,,block of flats,0.0195,Panel,No,1.0,0.0,1.0,0.0,-708.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
127148,247451,0,Cash loans,F,N,N,0,216000.0,904500.0,50634.0,904500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-20154,-799,-10391.0,-1627,,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Self-employed,0.7269861631035648,0.7163366435843065,,0.1237,0.132,0.9856,0.8028,0.0579,0.0,0.2759,0.1667,0.2083,0.0233,0.1009,0.1086,0.0,0.0,0.1261,0.1369999999999999,0.9856,0.8105,0.0585,0.0,0.2759,0.1667,0.2083,0.0238,0.1102,0.1132,0.0,0.0,0.1249,0.132,0.9856,0.8054,0.0583,0.0,0.2759,0.1667,0.2083,0.0237,0.1026,0.1106,0.0,0.0,org spec account,block of flats,0.1171,Panel,No,1.0,0.0,1.0,0.0,-1363.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
156249,281123,0,Cash loans,F,Y,N,0,315000.0,341280.0,24961.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-18925,-1542,-4457.0,-2453,6.0,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,11,0,0,0,0,0,0,Self-employed,0.8252597307365629,0.5415634931566439,0.05384435347241,0.4485,0.3364,0.9856,0.8028,0.0,0.48,0.4138,0.3333,0.0417,0.2953,0.3656,0.4809,0.0,0.005,0.4569,0.3491,0.9856,0.8105,0.0,0.4834,0.4138,0.3333,0.0417,0.302,0.3994,0.501,0.0,0.0053,0.4528,0.3364,0.9856,0.8054,0.0,0.48,0.4138,0.3333,0.0417,0.3004,0.3720000000000001,0.4895,0.0,0.0051,reg oper account,block of flats,0.4318,Panel,No,1.0,0.0,1.0,0.0,-929.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
208179,341289,0,Cash loans,F,N,N,0,112500.0,531706.5,19228.5,459000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-13444,-442,-6252.0,-5173,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Self-employed,0.272042172299915,0.7365157407185663,0.4686596550493113,0.033,0.0164,0.9737,0.6396,0.008,0.0,0.069,0.125,0.0417,0.0309,0.0269,0.0303,0.0,0.0,0.0336,0.017,0.9737,0.6537,0.008,0.0,0.069,0.125,0.0417,0.0316,0.0294,0.0316,0.0,0.0,0.0333,0.0164,0.9737,0.6444,0.008,0.0,0.069,0.125,0.0417,0.0314,0.0274,0.0309,0.0,0.0,reg oper account,block of flats,0.0282,"Stone, brick",No,0.0,0.0,0.0,0.0,-131.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
170497,297603,0,Cash loans,F,N,Y,0,67500.0,1125000.0,33025.5,1125000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-22993,365243,-4451.0,-4505,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,0.6358383741376015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
148353,272012,0,Cash loans,F,N,N,0,139500.0,781920.0,25542.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010147,-21783,365243,-12208.0,-5220,,1,0,0,1,1,0,,1.0,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,0.7006396717669703,0.7902494153083726,0.7366226976503176,0.2216,0.139,0.9831,0.7688,0.1449,0.24,0.2069,0.3333,0.375,0.052,0.1807,0.2464,0.0,0.0,0.2258,0.1442,0.9831,0.7779,0.1462,0.2417,0.2069,0.3333,0.375,0.0532,0.1974,0.2567,0.0,0.0,0.2238,0.139,0.9831,0.7719,0.1458,0.24,0.2069,0.3333,0.375,0.053,0.1838,0.2508,0.0,0.0,reg oper spec account,block of flats,0.273,Panel,No,0.0,0.0,0.0,0.0,-1739.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
262734,404196,0,Cash loans,M,Y,Y,0,225000.0,1473871.5,43222.5,1287000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,-19049,-1288,-4749.0,-2385,9.0,1,1,0,1,0,0,Drivers,2.0,2,2,SUNDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.3731377909248553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
301100,448832,0,Cash loans,F,N,Y,1,49500.0,76410.0,8104.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-14205,-2151,-5768.0,-4091,,1,1,0,1,0,0,Laborers,3.0,3,3,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.4788735035834396,0.4924526740131194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1858.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
241289,379388,0,Cash loans,F,Y,N,2,54000.0,566055.0,18387.0,472500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-11601,-1753,-5172.0,-3368,27.0,1,1,0,1,0,0,Laborers,4.0,2,2,THURSDAY,12,0,0,0,0,0,0,Industry: type 3,0.2970286532196882,0.6303933267566275,0.7091891096653581,0.0096,0.0,0.9712,0.6056,0.0013,0.0,0.0459,0.0417,0.0833,0.0176,0.0078,0.0104,0.0,0.0,0.0084,0.0,0.9717,0.6276,0.0009,0.0,0.0345,0.0417,0.0833,0.0108,0.0073,0.0086,0.0,0.0,0.0083,0.0,0.9717,0.6176,0.0009,0.0,0.0345,0.0417,0.0833,0.0213,0.0068,0.0085,0.0,0.0,not specified,block of flats,0.0069999999999999,Others,Yes,0.0,0.0,0.0,0.0,-1732.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
39821,146119,0,Cash loans,M,N,Y,0,270000.0,497520.0,53712.0,450000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.032561,-17016,-1828,-9672.0,-559,,1,1,0,1,1,0,Core staff,1.0,1,1,WEDNESDAY,19,0,0,0,0,0,0,University,0.6143830285567049,0.7276465634241723,0.7281412993111438,0.1113,,0.9861,0.8368,0.6449,0.28,0.2241,0.4583,0.3125,0.0853,0.3396,0.2294,,0.0974,0.1134,,0.9796,0.7321,0.6508,0.1611,0.1034,0.3333,0.0,0.03,0.371,0.0871,,0.0375,0.1124,,0.9816,0.8390000000000001,0.649,0.28,0.2241,0.4583,0.3125,0.0868,0.3455,0.1689999999999999,,0.0995,reg oper spec account,block of flats,0.1652,"Stone, brick",No,0.0,0.0,0.0,0.0,-338.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
176928,305029,0,Cash loans,F,N,Y,0,135000.0,203760.0,11506.5,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.032561,-23804,365243,-14610.0,-4577,,1,0,0,1,0,0,,2.0,1,1,THURSDAY,17,0,0,0,0,0,0,XNA,,0.7063558366998508,0.746300213050371,0.3948,0.2077,0.9801,,,0.72,0.6207,0.3333,,,,0.2602,,0.0088,0.4023,0.2156,0.9801,,,0.725,0.6207,0.3333,,,,0.2711,,0.0094,0.3987,0.2077,0.9801,,,0.72,0.6207,0.3333,,,,0.2648,,0.009,,block of flats,0.3259,,No,0.0,0.0,0.0,0.0,-483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
248810,387842,0,Cash loans,F,N,Y,0,180000.0,450000.0,22018.5,450000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.010643,-15593,-2583,-4394.0,-4512,,1,1,0,1,0,0,Laborers,1.0,2,2,SATURDAY,14,0,0,0,0,0,0,Industry: type 1,,0.3929841538733185,0.3280631605201915,0.1008,0.0413,0.9816,0.762,0.0154,0.09,0.1321,0.25,0.3508,0.0636,0.0927,0.09,0.0005,0.0214,0.084,0.0,0.9796,0.7844,0.0071,0.0806,0.1379,0.1667,0.375,0.0197,0.0661,0.0591,0.0,0.0,0.0833,0.0541,0.9826,0.7786,0.0138,0.08,0.1379,0.25,0.375,0.0617,0.106,0.0782,0.0,0.0,org spec account,block of flats,0.0574,Panel,No,0.0,0.0,0.0,0.0,-573.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
131304,252289,0,Revolving loans,M,Y,Y,0,90000.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-16601,-1021,-3392.0,-138,1.0,1,1,0,1,0,0,,2.0,2,2,TUESDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.118071720062518,0.5869087654348027,0.4066174366275036,,,,,,,,0.0417,,,,,,,,,,,,,,0.0417,,,,,,,,,,,,,,0.0417,,,,,,,,block of flats,0.0066,,No,0.0,0.0,0.0,0.0,-169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
174477,302194,0,Cash loans,M,Y,N,0,45000.0,142200.0,8068.5,112500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-23549,365243,-2152.0,-4487,29.0,1,0,0,1,0,0,,2.0,2,2,MONDAY,11,0,0,0,0,0,0,XNA,,0.3482502714172373,0.6279908192952864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
265566,407581,0,Cash loans,F,N,Y,0,409500.0,497448.0,56389.5,472500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-14192,-634,-8087.0,-3251,,1,1,0,1,0,1,High skill tech staff,1.0,1,1,FRIDAY,10,0,1,1,0,0,0,Business Entity Type 3,0.7483988588628542,0.7473296939101841,0.5316861425197883,0.1485,0.1022,0.9791,0.7144,0.0841,0.16,0.1379,0.3333,0.0,,0.121,0.1455,0.0,0.0,0.1513,0.106,0.9791,0.7256,0.0849,0.1611,0.1379,0.3333,0.0,,0.1322,0.1516,0.0,0.0,0.1499,0.1022,0.9791,0.7182,0.0847,0.16,0.1379,0.3333,0.0,,0.1231,0.1481,0.0,0.0,reg oper account,block of flats,0.1835,"Stone, brick",No,0.0,0.0,0.0,0.0,-318.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
246960,385779,0,Revolving loans,F,N,Y,0,216000.0,540000.0,27000.0,540000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-18119,-1600,-8340.0,-959,,1,1,0,1,0,0,Managers,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Trade: type 1,,0.5743912337729706,0.5406544504453575,0.2309,0.1173,0.9811,0.7416,0.0857,0.24,0.2069,0.375,0.4167,0.126,0.1858,0.2296,0.0116,0.0149,0.2353,0.1217,0.9811,0.7517,0.0865,0.2417,0.2069,0.375,0.4167,0.1289,0.2029,0.2392,0.0117,0.0157,0.2332,0.1173,0.9811,0.7451,0.0862,0.24,0.2069,0.375,0.4167,0.1282,0.189,0.2337,0.0116,0.0152,reg oper account,block of flats,0.2307,Panel,No,,,,,-343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
198685,330361,0,Cash loans,F,N,Y,0,180000.0,550980.0,43659.0,450000.0,Unaccompanied,Commercial associate,Incomplete higher,Civil marriage,With parents,0.025164,-8320,-261,-2363.0,-975,,1,1,0,1,0,0,Core staff,2.0,2,2,THURSDAY,14,1,1,0,1,1,0,Bank,,0.0890967947225289,0.2238313174701554,0.0876,0.0783,0.9925,0.7959999999999999,0.0225,0.08,0.0603,0.4271,,0.0077,0.0664,0.1235,0.0232,0.0383,0.0735,0.0698,0.9955,0.804,0.0227,0.0806,0.069,0.375,,0.0,0.0725,0.1031,0.0233,0.0039,0.0843,0.0741,0.995,0.7987,0.0227,0.08,0.069,0.375,,0.0,0.0676,0.126,0.0233,0.0303,reg oper account,block of flats,0.1669,Block,No,1.0,0.0,1.0,0.0,-232.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,2.0
30952,135927,0,Cash loans,M,Y,Y,0,157500.0,558841.5,22293.0,499500.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.018634,-14680,-473,-3187.0,-4956,14.0,1,1,0,1,1,0,Drivers,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Medicine,,0.631096172601295,0.746300213050371,0.1237,0.152,0.9945,0.9252,0.0184,0.0,0.2759,0.1667,0.2083,0.0971,0.1009,0.1232,0.0,0.0,0.1261,0.1577,0.9945,0.9281,0.0186,0.0,0.2759,0.1667,0.2083,0.0993,0.1102,0.1284,0.0,0.0,0.1249,0.152,0.9945,0.9262,0.0185,0.0,0.2759,0.1667,0.2083,0.0988,0.1026,0.1254,0.0,0.0,reg oper account,block of flats,0.107,Panel,No,0.0,0.0,0.0,0.0,-1836.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
41958,148578,0,Revolving loans,F,N,N,0,51642.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.0096569999999999,-16138,-317,-3100.0,-4746,,1,1,1,1,0,0,Sales staff,2.0,2,2,MONDAY,14,1,1,0,1,1,0,Business Entity Type 3,0.5907256355554529,0.4421112704496625,,0.0165,0.0,0.9826,,,0.0,0.069,0.0417,,0.0001,,0.0144,,0.0018,0.0168,0.0,0.9826,,,0.0,0.069,0.0417,,0.0001,,0.015,,0.0019,0.0167,0.0,0.9826,,,0.0,0.069,0.0417,,0.0001,,0.0146,,0.0018,,block of flats,0.0113,"Stone, brick",No,0.0,0.0,0.0,0.0,-83.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
116614,235235,0,Cash loans,F,N,N,0,121500.0,630000.0,18054.0,630000.0,,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-20954,365243,-505.0,-4287,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,15,0,0,0,0,0,0,XNA,,0.72731708123329,0.6626377922738201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-668.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
122283,241777,0,Cash loans,F,N,Y,0,180000.0,901813.5,50355.0,778500.0,Family,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.00963,-22090,365243,-11836.0,-4751,,1,0,0,1,0,0,,2.0,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,0.2045847710251357,0.7421816117614419,,,0.9727,,,,,,,,,0.0561,,,,,0.9727,,,,,,,,,0.0584,,,,,0.9727,,,,,,,,,0.0571,,,,,0.0496,,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
141261,263781,0,Cash loans,F,N,Y,0,90000.0,281380.5,22230.0,281380.5,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-19352,-12737,-2286.0,-2875,,1,1,0,1,0,0,Cooking staff,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,Restaurant,0.4661683249002025,0.7688537001000305,0.7062051096536562,0.1402,0.0843,0.9791,,,0.0,0.1034,0.1667,,0.0852,,0.0626,,0.0177,0.1429,0.0875,0.9791,,,0.0,0.1034,0.1667,,0.0872,,0.0653,,0.0187,0.1416,0.0843,0.9791,,,0.0,0.1034,0.1667,,0.0867,,0.0638,,0.0181,,block of flats,0.0531,"Stone, brick",No,1.0,1.0,1.0,1.0,-308.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
119849,238977,0,Cash loans,F,N,Y,0,175500.0,339241.5,15943.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.028663,-19289,-2956,-5697.0,-2815,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Housing,,0.3316532178062652,0.7338145369642702,0.0113,0.0,0.9836,0.7756,0.0028,0.0,0.0345,0.0,0.0417,0.024,0.0092,0.0054,0.0,0.0,0.0116,0.0,0.9836,0.7844,0.0028,0.0,0.0345,0.0,0.0417,0.0245,0.0101,0.0057,0.0,0.0,0.0115,0.0,0.9836,0.7786,0.0028,0.0,0.0345,0.0,0.0417,0.0244,0.0094,0.0055,0.0,0.0,reg oper account,block of flats,0.0058,"Stone, brick",No,0.0,0.0,0.0,0.0,-1714.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0
29348,134081,0,Cash loans,F,Y,Y,0,315000.0,1671489.0,46093.5,1494000.0,Family,Working,Higher education,Separated,House / apartment,0.00496,-14892,-3379,-4423.0,-4434,6.0,1,1,0,1,0,0,Accountants,1.0,2,2,TUESDAY,16,0,0,0,0,0,0,Government,,0.7904269687627006,0.5424451438613613,0.068,0.1015,0.9856,0.8028,0.0438,0.0,0.2069,0.1667,0.2083,0.094,0.0555,0.0687,0.0039,0.0195,0.0693,0.1053,0.9856,0.8105,0.0442,0.0,0.2069,0.1667,0.2083,0.0962,0.0606,0.0716,0.0039,0.0206,0.0687,0.1015,0.9856,0.8054,0.044,0.0,0.2069,0.1667,0.2083,0.0956,0.0564,0.0699,0.0039,0.0199,reg oper spec account,block of flats,0.0581,"Stone, brick",No,0.0,0.0,0.0,0.0,-1103.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
50036,157918,0,Cash loans,M,Y,Y,1,225000.0,545040.0,39789.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.009175,-10492,-1920,-5085.0,-3159,6.0,1,1,0,1,0,0,,3.0,2,2,THURSDAY,11,0,0,0,0,1,1,Self-employed,,0.7495652644811364,0.6479768603302221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-351.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0
80412,193221,0,Cash loans,F,Y,Y,0,157500.0,900000.0,26446.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-10821,-502,-4589.0,-3322,3.0,1,1,0,1,0,0,Realty agents,1.0,2,2,TUESDAY,13,0,0,0,0,0,0,Services,,0.7065599023846519,0.6594055320683344,0.099,0.0266,0.9866,,,0.12,0.1034,0.3333,,0.0897,,0.1017,,0.0666,0.1008,0.0276,0.9866,,,0.1208,0.1034,0.3333,,0.0917,,0.106,,0.0705,0.0999,0.0266,0.9866,,,0.12,0.1034,0.3333,,0.0913,,0.1035,,0.068,,block of flats,0.1065,"Stone, brick",No,6.0,0.0,6.0,0.0,-985.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
202871,335173,0,Cash loans,F,N,Y,0,56700.0,269550.0,13891.5,225000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-20696,365243,-9385.0,-2693,,1,0,0,1,0,0,,2.0,2,2,MONDAY,8,0,0,0,0,0,0,XNA,,0.1924043839392553,0.7958031328748403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1697.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
